Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
template_4; 2012-12-19T06:00:32.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4944121837615967; 1.017046570777893; MAD; 6; corr
template_24; 2012-12-19T06:27:23.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9911774396896362; 0.8857805728912354; MAD; 6; corr
template_2; 2012-12-19T06:30:35.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2076406478881836; 1.192043423652649; MAD; 6; corr
template_55; 2012-12-19T07:18:10.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.9840788841247559; 0.88376784324646; MAD; 6; corr
template_0; 2012-12-19T07:36:23.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8995113968849182; 0.7929257154464722; MAD; 6; corr
template_4; 2012-12-19T09:20:56.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4319207668304443; 1.017046570777893; MAD; 6; corr
template_71; 2012-12-19T10:35:51.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.793474018573761; 0.7388081550598145; MAD; 6; corr
template_50; 2012-12-19T11:37:09.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4606118202209473; 1.324658989906311; MAD; 6; corr
template_66; 2012-12-19T12:27:09.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2238490581512451; 1.1530492305755615; MAD; 6; corr
template_17; 2012-12-19T14:50:28.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3088231086730957; 1.2087453603744507; MAD; 6; corr
template_24; 2012-12-19T15:55:40.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9992326498031616; 0.8857805728912354; MAD; 6; corr
template_4; 2012-12-19T16:00:49.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2190630435943604; 1.017046570777893; MAD; 6; corr
template_4; 2012-12-19T17:25:07.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.0990691184997559; 1.017046570777893; MAD; 6; corr
template_17; 2012-12-19T17:31:58.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3230947256088257; 1.2087453603744507; MAD; 6; corr
template_71; 2012-12-19T18:06:14.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.767907977104187; 0.7388081550598145; MAD; 6; corr
template_86; 2012-12-19T18:22:07.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.604907512664795; 0.9535900354385376; MAD; 6; corr
