Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
tempate_146; 2012-06-14T18:50:13.000001Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3472270965576172; 1.0680629014968872; MAD; 5; corr
tempate_412; 2012-10-31T17:04:07.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.7755181789398193; 1.4965085983276367; MAD; 5; corr
tempate_9; 2012-07-20T10:01:47.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.0425955057144165; 0.7637143135070801; MAD; 5; corr
tempate_412; 2013-08-31T19:05:02.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4832448959350586; 1.204901933670044; MAD; 5; corr
tempate_57; 2013-12-19T11:24:25.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.6629949808120728; 1.3846664428710938; MAD; 5; corr
tempate_212; 2012-07-26T11:32:02.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.2184500694274902; 0.9410290718078613; MAD; 5; corr
tempate_173; 2013-10-26T22:47:14.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.2329068183898926; 0.9557837247848511; MAD; 5; corr
tempate_115; 2013-12-10T17:19:07.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4618639945983887; 1.18617844581604; MAD; 5; corr
tempate_282; 2012-09-04T06:36:46.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -2.109623432159424; 1.8342082500457764; MAD; 5; corr
tempate_314; 2013-03-14T05:47:22.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -2.2974023818969727; 2.022709369659424; MAD; 5; corr
tempate_160; 2013-06-16T19:46:20.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1408321857452393; 0.8664671182632446; MAD; 5; corr
tempate_282; 2013-04-20T07:48:09.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.9948678016662598; 1.7209620475769043; MAD; 5; corr
tempate_489; 2013-01-26T13:32:11.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.297322392463684; 1.0251719951629639; MAD; 5; corr
tempate_548; 2012-06-14T08:03:01.000001Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.1869910955429077; 0.915077805519104; MAD; 5; corr
tempate_444; 2012-12-30T20:41:41.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.6895782947540283; 1.4185810089111328; MAD; 5; corr
tempate_412; 2012-10-31T02:19:06.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.767474889755249; 1.4965085983276367; MAD; 5; corr
tempate_146; 2013-02-02T09:20:24.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.638713002204895; 1.368137001991272; MAD; 5; corr
